City_ID,City,Country,Date,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
229,Mar Del Plata,AR,2021-01-31 17:06:06,2021-01-31 17:06:06,-38.0023,-57.5575,63.0,67,90,14.97
230,Salinopolis,BR,2021-01-31 17:10:02,2021-01-31 17:10:02,-0.6136,-47.3561,84.87,68,46,12.33
231,San Vicente,AR,2021-01-31 17:10:02,2021-01-31 17:10:02,-26.6167,-54.1333,68.41,100,100,4.7
232,Kelowna,CA,2021-01-31 17:09:11,2021-01-31 17:09:11,49.8831,-119.4857,34.0,100,90,1.1
233,Pauri,IN,2021-01-31 17:08:23,2021-01-31 17:08:23,30.15,78.7833,40.95,64,0,3.22
234,Lardos,GR,2021-01-31 17:10:03,2021-01-31 17:10:03,36.0942,28.0157,60.8,72,20,5.75
235,Gopalpur,IN,2021-01-31 17:10:03,2021-01-31 17:10:03,19.2667,84.9167,70.7,78,16,2.59
236,Apple Valley,US,2021-01-31 17:10:03,2021-01-31 17:10:03,34.5008,-117.1859,44.01,65,97,1.01
237,Saint-Francois,FR,2021-01-31 17:10:04,2021-01-31 17:10:04,46.4154,3.9054,50.0,87,90,2.3
238,Carson City,US,2021-01-31 17:10:04,2021-01-31 17:10:04,39.1638,-119.7674,30.99,69,90,3.87
239,Flinders,AU,2021-01-31 17:10:04,2021-01-31 17:10:04,-34.5833,150.8552,68.0,90,100,1.01
240,Bambanglipuro,ID,2021-01-31 17:10:04,2021-01-31 17:10:04,-7.95,110.2833,77.97,84,100,2.93
241,Sobolevo,RU,2021-01-31 17:10:04,2021-01-31 17:10:04,54.4299,31.8996,21.07,97,92,12.82
242,La Libertad,EC,2021-01-31 17:06:00,2021-01-31 17:06:00,-2.2333,-80.9,86.0,66,40,9.22
243,Bubaque,GW,2021-01-31 17:10:04,2021-01-31 17:10:04,11.2833,-15.8333,79.07,67,84,12.39
244,Maldonado,UY,2021-01-31 17:07:45,2021-01-31 17:07:45,-34.6667,-54.9167,73.4,68,75,17.27
245,Prince Rupert,CA,2021-01-31 17:10:05,2021-01-31 17:10:05,54.3161,-130.3201,41.0,86,90,2.3
246,Santa Rosa,PH,2021-01-31 17:10:05,2021-01-31 17:10:05,14.3122,121.1114,75.2,78,40,2.3
247,Tezu,IN,2021-01-31 17:10:05,2021-01-31 17:10:05,27.9167,96.1667,58.55,42,14,4.0
248,Wukari,NG,2021-01-31 17:08:10,2021-01-31 17:08:10,7.85,9.7833,94.1,11,3,4.34
249,Deputatskiy,RU,2021-01-31 17:10:05,2021-01-31 17:10:05,69.3,139.9,-34.8,86,98,1.45
250,Hamilton,US,2021-01-31 17:05:30,2021-01-31 17:05:30,39.1834,-84.5333,37.99,93,90,8.05
251,Axim,GH,2021-01-31 17:10:06,2021-01-31 17:10:06,4.8699,-2.2405,82.4,76,88,9.24
252,Frontera,MX,2021-01-31 17:10:06,2021-01-31 17:10:06,26.9333,-101.45,64.4,27,40,10.65
253,Cozumel,MX,2021-01-31 17:09:49,2021-01-31 17:09:49,20.5083,-86.9458,77.0,83,75,11.5
254,Dingle,PH,2021-01-31 17:10:06,2021-01-31 17:10:06,10.9995,122.6711,73.35,88,86,9.8
255,Santarem,BR,2021-01-31 17:10:06,2021-01-31 17:10:06,-2.4431,-54.7083,84.2,74,75,5.75
256,Kahului,US,2021-01-31 17:10:06,2021-01-31 17:10:06,20.8947,-156.47,69.8,78,40,10.36
257,Aklavik,CA,2021-01-31 17:10:07,2021-01-31 17:10:07,68.2191,-135.0107,-13.0,77,90,12.66
258,Nizhneivkino,RU,2021-01-31 17:10:07,2021-01-31 17:10:07,58.194,49.5214,28.18,97,100,20.8
259,Leningradskiy,RU,2021-01-31 17:10:07,2021-01-31 17:10:07,69.3833,178.4167,-22.63,84,64,8.59
260,Mackay,AU,2021-01-31 17:10:07,2021-01-31 17:10:07,-21.15,149.2,78.8,83,75,14.97
261,Labuhan,ID,2021-01-31 17:10:07,2021-01-31 17:10:07,-6.8844,112.2051,78.93,84,100,13.47
262,Cantapoy,PH,2021-01-31 17:10:08,2021-01-31 17:10:08,9.4906,125.4364,77.9,84,100,10.96
263,Finschhafen,PG,2021-01-31 17:10:08,2021-01-31 17:10:08,-6.6024,147.8681,81.36,79,100,15.88
264,Jutai,BR,2021-01-31 17:10:08,2021-01-31 17:10:08,-5.1833,-68.9,82.26,81,99,2.59
265,Hasaki,JP,2021-01-31 17:09:24,2021-01-31 17:09:24,35.7333,140.8333,35.6,51,75,8.05
266,Pandan,PH,2021-01-31 17:10:08,2021-01-31 17:10:08,14.0453,124.1694,76.15,83,87,17.29
267,Luanda,AO,2021-01-31 17:05:25,2021-01-31 17:05:25,-8.8368,13.2343,86.0,62,20,12.66
268,Dalby,AU,2021-01-31 17:10:08,2021-01-31 17:10:08,-27.1833,151.2667,68.0,85,16,12.64
269,Sao Filipe,CV,2021-01-31 17:06:03,2021-01-31 17:06:03,14.8961,-24.4956,76.24,60,4,11.97
270,Oussouye,SN,2021-01-31 17:10:09,2021-01-31 17:10:09,12.485,-16.5469,87.84,20,62,13.94
271,Talaya,RU,2021-01-31 17:10:09,2021-01-31 17:10:09,61.3833,152.75,-31.81,80,100,8.05
272,Kyra,RU,2021-01-31 17:10:09,2021-01-31 17:10:09,49.5776,111.9753,-23.03,78,0,6.13
273,Trairi,BR,2021-01-31 17:10:09,2021-01-31 17:10:09,-3.2778,-39.2689,87.94,57,54,14.38
274,Hastings,GB,2021-01-31 17:07:36,2021-01-31 17:07:36,50.8552,0.5729,37.99,89,100,1.99
275,Haines Junction,CA,2021-01-31 17:10:09,2021-01-31 17:10:09,60.7522,-137.5108,-13.0,84,87,1.74
276,Kavaratti,IN,2021-01-31 17:10:10,2021-01-31 17:10:10,10.5669,72.642,81.68,75,0,9.01
277,Kruisfontein,ZA,2021-01-31 17:10:10,2021-01-31 17:10:10,-34.0033,24.7314,73.99,70,0,4.0
278,Cidreira,BR,2021-01-31 17:10:10,2021-01-31 17:10:10,-30.1811,-50.2056,83.71,67,99,6.44
279,Puerto Escondido,MX,2021-01-31 17:10:10,2021-01-31 17:10:10,15.85,-97.0667,84.2,74,20,5.75
280,Skjervoy,NO,2021-01-31 17:10:10,2021-01-31 17:10:10,70.0311,20.9714,17.6,93,75,1.14
281,Fethiye,TR,2021-01-31 17:10:10,2021-01-31 17:10:10,36.6217,29.1164,53.6,82,75,3.44
282,Narsaq,GL,2021-01-31 17:10:10,2021-01-31 17:10:10,60.9167,-46.05,39.2,28,75,26.46
283,Pedernales,DO,2021-01-31 17:10:11,2021-01-31 17:10:11,18.0384,-71.744,83.05,57,3,4.83
284,Paeroa,NZ,2021-01-31 17:10:11,2021-01-31 17:10:11,-37.3667,175.6667,60.01,50,4,1.43
285,Vao,NC,2021-01-31 17:10:11,2021-01-31 17:10:11,-22.6667,167.4833,75.92,78,100,25.99
286,Elko,US,2021-01-31 17:10:11,2021-01-31 17:10:11,41.0002,-115.5012,28.0,85,56,4.09
287,Marzuq,YE,2021-01-31 17:10:11,2021-01-31 17:10:11,14.4,46.4667,64.9,56,0,1.9
288,Grindavik,IS,2021-01-31 17:10:11,2021-01-31 17:10:11,63.8424,-22.4338,30.2,74,75,19.57
289,Onega,RU,2021-01-31 17:10:11,2021-01-31 17:10:11,63.9061,38.1404,17.17,97,95,6.2
290,Sarakhs,IR,2021-01-31 17:10:12,2021-01-31 17:10:12,36.5449,61.1577,48.2,66,0,5.19
291,Ouadda,CF,2021-01-31 17:10:12,2021-01-31 17:10:12,8.0777,22.4007,83.16,23,0,3.06
292,Belyy Yar,RU,2021-01-31 17:10:12,2021-01-31 17:10:12,53.6039,91.3903,-18.4,76,64,0.02
293,Te Anau,NZ,2021-01-31 17:10:12,2021-01-31 17:10:12,-45.4167,167.7167,49.98,87,95,2.21
294,Andros Town,BS,2021-01-31 17:10:12,2021-01-31 17:10:12,24.7,-77.7667,78.8,50,40,13.8
295,Catamarca,AR,2021-01-31 17:10:12,2021-01-31 17:10:12,-28.4696,-65.7852,68.0,74,68,1.99
296,Mad,HU,2021-01-31 17:10:13,2021-01-31 17:10:13,48.2,21.2833,28.0,63,0,12.66
297,Huarmey,PE,2021-01-31 17:06:26,2021-01-31 17:06:26,-10.0681,-78.1522,77.4,63,14,12.8
298,Petropavlovsk-Kamchatskiy,RU,2021-01-31 17:10:13,2021-01-31 17:10:13,53.0452,158.6483,12.2,79,79,4.47
299,Micheweni,TZ,2021-01-31 17:10:13,2021-01-31 17:10:13,-4.9667,39.8333,79.88,75,51,15.17
300,Atbasar,KZ,2021-01-31 17:07:02,2021-01-31 17:07:02,51.8,68.3333,16.97,93,100,5.86
301,Rabo De Peixe,PT,2021-01-31 17:10:13,2021-01-31 17:10:13,37.8,-25.5833,64.99,88,75,17.27
302,Aviles,ES,2021-01-31 17:10:13,2021-01-31 17:10:13,43.5547,-5.9248,66.2,48,40,33.38
303,Port Lincoln,AU,2021-01-31 17:10:14,2021-01-31 17:10:14,-34.7333,135.8667,62.28,80,91,11.54
304,Kajaani,FI,2021-01-31 17:10:14,2021-01-31 17:10:14,64.2273,27.7285,15.8,92,100,2.3
305,Malinyi,TZ,2021-01-31 17:09:10,2021-01-31 17:09:10,-8.9333,36.1333,77.32,84,100,3.36
306,Bilibino,RU,2021-01-31 17:10:14,2021-01-31 17:10:14,68.0546,166.4372,-14.55,84,100,6.44
307,Esperance,AU,2021-01-31 17:10:14,2021-01-31 17:10:14,-33.8667,121.9,60.8,82,0,8.05
308,Garoua,CM,2021-01-31 17:10:14,2021-01-31 17:10:14,9.3,13.4,95.0,10,0,3.44
309,Sao Joao Da Barra,BR,2021-01-31 17:10:14,2021-01-31 17:10:14,-21.6403,-41.0511,87.8,48,0,23.02
310,Yulara,AU,2021-01-31 17:10:15,2021-01-31 17:10:15,-25.2406,130.9889,89.6,19,75,13.8
311,Codrington,AU,2021-01-31 17:10:15,2021-01-31 17:10:15,-38.2667,141.9667,51.89,87,20,5.97
312,Reinosa,ES,2021-01-31 17:10:15,2021-01-31 17:10:15,42.9996,-4.138,64.4,72,0,1.14
313,Aitape,PG,2021-01-31 17:10:15,2021-01-31 17:10:15,-3.1374,142.3475,78.01,88,100,7.49
314,San Cristobal,VE,2021-01-31 17:10:15,2021-01-31 17:10:15,7.7669,-72.225,87.8,42,40,16.11
315,Upington,ZA,2021-01-31 17:10:15,2021-01-31 17:10:15,-28.4478,21.2561,95.0,10,20,10.36
316,Kulhudhuffushi,MV,2021-01-31 17:10:16,2021-01-31 17:10:16,6.6221,73.07,82.0,75,45,9.71
317,Chicama,PE,2021-01-31 17:10:16,2021-01-31 17:10:16,-7.8447,-79.1469,71.6,78,0,12.66
318,Pangnirtung,CA,2021-01-31 17:10:16,2021-01-31 17:10:16,66.1451,-65.7125,0.77,88,95,2.8
319,Tunceli,TR,2021-01-31 17:10:16,2021-01-31 17:10:16,39.1083,39.5471,39.2,81,75,6.91
320,Xining,CN,2021-01-31 17:10:16,2021-01-31 17:10:16,36.6167,101.7667,16.41,65,0,3.2
321,Taybad,IR,2021-01-31 17:10:17,2021-01-31 17:10:17,34.74,60.7756,50.45,41,36,6.17
322,Jiangyou,CN,2021-01-31 17:10:17,2021-01-31 17:10:17,31.7667,104.7167,46.74,60,73,1.12
323,Point Pedro,LK,2021-01-31 17:10:17,2021-01-31 17:10:17,9.8167,80.2333,78.13,86,1,15.79
324,Atyashevo,RU,2021-01-31 17:10:17,2021-01-31 17:10:17,54.5644,46.0691,32.18,98,99,24.0
325,Kutum,SD,2021-01-31 17:10:17,2021-01-31 17:10:17,14.2,24.6667,66.88,24,6,4.92
326,Fort Beaufort,ZA,2021-01-31 17:10:17,2021-01-31 17:10:17,-32.7748,26.6338,73.99,77,0,8.08
327,Khorixas,NA,2021-01-31 17:10:17,2021-01-31 17:10:17,-20.3667,14.9667,77.38,40,54,20.83
328,Umm Kaddadah,SD,2021-01-31 17:10:18,2021-01-31 17:10:18,13.6017,26.6876,73.94,18,0,11.32
329,Nyurba,RU,2021-01-31 17:10:18,2021-01-31 17:10:18,63.2842,118.3319,-47.87,76,55,3.13
330,Itoman,JP,2021-01-31 17:10:18,2021-01-31 17:10:18,26.1247,127.6694,62.6,63,20,6.91
331,West Plains,US,2021-01-31 17:06:17,2021-01-31 17:06:17,36.7281,-91.8524,35.6,80,90,17.27
332,Gobabis,NA,2021-01-31 17:10:18,2021-01-31 17:10:18,-22.45,18.9667,78.75,44,88,9.19
333,Faanui,PF,2021-01-31 17:10:19,2021-01-31 17:10:19,-16.4833,-151.75,80.98,74,100,10.54
334,Ketchikan,US,2021-01-31 17:10:19,2021-01-31 17:10:19,55.3422,-131.6461,32.0,93,1,6.91
335,Clevelandia,BR,2021-01-31 17:10:19,2021-01-31 17:10:19,-26.3958,-52.4708,72.41,96,94,8.34
336,Alofi,NU,2021-01-31 17:10:19,2021-01-31 17:10:19,-19.0595,-169.9187,75.2,100,75,5.75
337,Leh,IN,2021-01-31 17:10:19,2021-01-31 17:10:19,34.1667,77.5833,10.09,61,90,0.67
338,Cap Malheureux,MU,2021-01-31 17:10:20,2021-01-31 17:10:20,-19.9842,57.6142,81.0,73,35,5.99
339,Swan Hill,AU,2021-01-31 17:10:20,2021-01-31 17:10:20,-35.3378,143.5544,65.91,53,11,4.94
340,Kailua,US,2021-01-31 17:10:20,2021-01-31 17:10:20,21.4022,-157.7394,73.4,88,40,12.66
341,Napanee,CA,2021-01-31 17:09:37,2021-01-31 17:09:37,44.2501,-76.9494,15.01,72,20,12.66
342,Sohag,EG,2021-01-31 17:09:11,2021-01-31 17:09:11,26.557,31.6948,68.0,42,0,5.75
343,Jalu,LY,2021-01-31 17:10:20,2021-01-31 17:10:20,29.0331,21.5482,68.54,24,0,10.11
344,Padang,ID,2021-01-31 17:10:20,2021-01-31 17:10:20,-0.9492,100.3543,77.67,77,87,4.54
345,Hovd,MN,2021-01-31 17:10:21,2021-01-31 17:10:21,48.0056,91.6419,5.67,87,0,1.74
346,Upernavik,GL,2021-01-31 17:06:00,2021-01-31 17:06:00,72.7868,-56.1549,0.23,91,100,8.79
347,Brekstad,NO,2021-01-31 17:10:21,2021-01-31 17:10:21,63.687,9.6654,34.0,80,20,14.97
348,Mattawa,US,2021-01-31 17:10:21,2021-01-31 17:10:21,46.7379,-119.9028,37.4,93,75,3.76
349,Quime,BO,2021-01-31 17:10:21,2021-01-31 17:10:21,-16.9833,-67.2167,62.19,57,49,6.4
350,Vasteras,SE,2021-01-31 17:10:21,2021-01-31 17:10:21,59.6162,16.5528,18.0,86,20,3.44
351,Leshukonskoye,RU,2021-01-31 17:10:22,2021-01-31 17:10:22,64.8989,45.7622,12.54,96,94,5.39
352,Tongliao,CN,2021-01-31 17:10:22,2021-01-31 17:10:22,43.6125,122.2653,6.1,95,100,10.74
353,Hobyo,SO,2021-01-31 17:10:22,2021-01-31 17:10:22,5.3505,48.5268,76.53,73,51,16.22
354,Litovko,RU,2021-01-31 17:10:22,2021-01-31 17:10:22,49.2361,135.1742,-12.8,85,1,7.09
355,Rio Gallegos,AR,2021-01-31 17:10:23,2021-01-31 17:10:23,-51.6226,-69.2181,73.4,20,0,21.85
356,Falam,MM,2021-01-31 17:10:23,2021-01-31 17:10:23,22.9167,93.6833,44.38,56,17,3.51
357,Yeppoon,AU,2021-01-31 17:10:23,2021-01-31 17:10:23,-23.1333,150.7333,75.2,78,40,5.75
358,Nador,MA,2021-01-31 17:06:03,2021-01-31 17:06:03,35.174,-2.9287,68.0,72,20,24.16
359,Kichera,RU,2021-01-31 17:10:24,2021-01-31 17:10:24,55.9375,110.0997,-21.77,74,74,4.25
360,Zemio,CF,2021-01-31 17:10:24,2021-01-31 17:10:24,5.0314,25.1361,84.7,23,87,4.0
361,Sitka,US,2021-01-31 17:10:24,2021-01-31 17:10:24,57.0531,-135.33,35.6,64,75,5.08
362,Kendari,ID,2021-01-31 17:10:24,2021-01-31 17:10:24,-3.945,122.4989,76.86,87,100,0.65
363,Nalut,LY,2021-01-31 17:10:24,2021-01-31 17:10:24,30.3333,10.85,58.28,39,98,19.15
364,Kemijarvi,FI,2021-01-31 17:10:24,2021-01-31 17:10:24,66.7131,27.4306,12.09,96,100,4.29
365,Fairbanks,US,2021-01-31 17:10:24,2021-01-31 17:10:24,64.8378,-147.7164,-5.8,84,90,0.13
366,Kirov,RU,2021-01-31 17:10:14,2021-01-31 17:10:14,58.5966,49.6601,27.55,98,100,20.0
367,Praia,CV,2021-01-31 17:10:25,2021-01-31 17:10:25,14.9215,-23.5087,82.4,39,0,18.41
368,Mogadishu,SO,2021-01-31 17:10:25,2021-01-31 17:10:25,2.0371,45.3438,76.77,78,0,23.73
369,Pirovskoye,RU,2021-01-31 17:10:25,2021-01-31 17:10:25,57.6267,92.2658,-30.23,82,54,6.33
370,Hami,CN,2021-01-31 17:10:25,2021-01-31 17:10:25,42.8,93.45,25.79,79,9,7.05
371,Lubango,AO,2021-01-31 17:10:25,2021-01-31 17:10:25,-14.9172,13.4925,66.2,68,75,4.61
372,Oda,JP,2021-01-31 17:10:26,2021-01-31 17:10:26,35.1833,132.5,43.23,67,9,12.95
373,Manggar,ID,2021-01-31 17:10:26,2021-01-31 17:10:26,-2.8833,108.2667,79.23,85,100,10.94
374,Udachnyy,RU,2021-01-31 17:10:26,2021-01-31 17:10:26,66.4167,112.4,-38.79,79,97,8.84
375,Guerrero Negro,MX,2021-01-31 17:10:26,2021-01-31 17:10:26,27.9769,-114.0611,62.64,40,91,1.77
376,Belaya Gora,RU,2021-01-31 17:10:26,2021-01-31 17:10:26,68.5333,146.4167,-36.47,83,98,4.94
377,Horsham,GB,2021-01-31 17:10:26,2021-01-31 17:10:26,51.064,-0.3272,37.99,100,75,6.91
378,Slave Lake,CA,2021-01-31 17:10:26,2021-01-31 17:10:26,55.2834,-114.769,-2.2,84,1,8.05
379,Beringovskiy,RU,2021-01-31 17:10:27,2021-01-31 17:10:27,63.05,179.3167,10.71,95,100,25.99
380,Puerto Ayacucho,VE,2021-01-31 17:10:27,2021-01-31 17:10:27,5.6639,-67.6236,93.58,46,31,6.44
381,Newport,GB,2021-01-31 17:10:27,2021-01-31 17:10:27,51.5877,-2.9984,36.0,96,100,1.01
382,Ankazoabo,MG,2021-01-31 17:10:27,2021-01-31 17:10:27,-22.2833,44.5167,77.52,72,41,5.7
383,Leua,SK,2021-01-31 17:10:27,2021-01-31 17:10:27,48.2156,18.6071,35.01,85,100,2.64
384,Ahipara,NZ,2021-01-31 17:10:27,2021-01-31 17:10:27,-35.1667,173.1667,56.68,82,0,3.31
385,Bosanska Gradiska,BA,2021-01-31 17:10:27,2021-01-31 17:10:27,45.1411,17.25,32.0,100,90,3.44
386,Kishtwar,IN,2021-01-31 17:06:10,2021-01-31 17:06:10,33.3167,75.7667,40.93,59,42,2.89
387,Aden,YE,2021-01-31 17:10:28,2021-01-31 17:10:28,12.7794,45.0367,75.58,72,20,11.72
388,Bonavista,CA,2021-01-31 17:10:28,2021-01-31 17:10:28,48.6499,-53.1147,33.01,100,100,5.75
389,Maragogi,BR,2021-01-31 17:08:02,2021-01-31 17:08:02,-9.0122,-35.2225,83.82,66,42,11.52
390,Norashen,AM,2021-01-31 17:10:28,2021-01-31 17:10:28,39.9996,44.5895,33.8,86,40,1.14
391,Fitjar,NO,2021-01-31 17:10:28,2021-01-31 17:10:28,59.9184,5.3192,32.0,90,100,9.8
392,Charyshskoye,RU,2021-01-31 17:10:28,2021-01-31 17:10:28,51.3978,83.5598,19.92,84,85,3.42
393,Safaga,EG,2021-01-31 17:10:29,2021-01-31 17:10:29,26.7292,33.9365,69.8,49,0,2.3
394,Longyearbyen,SJ,2021-01-31 17:10:29,2021-01-31 17:10:29,78.2186,15.6401,-2.2,46,20,18.41
395,Dover,US,2021-01-31 17:07:57,2021-01-31 17:07:57,39.1582,-75.5244,30.99,100,20,8.79
396,Los Llanos De Aridane,ES,2021-01-31 17:10:29,2021-01-31 17:10:29,28.6585,-17.9182,69.8,68,20,12.66
397,Inhambane,MZ,2021-01-31 17:10:30,2021-01-31 17:10:30,-23.865,35.3833,81.12,79,61,8.77
398,Kholtoson,RU,2021-01-31 17:10:30,2021-01-31 17:10:30,50.2981,103.3097,-21.23,78,0,3.15
399,Port Blair,IN,2021-01-31 17:10:30,2021-01-31 17:10:30,11.6667,92.75,80.06,78,0,12.24
400,Mukhen,RU,2021-01-31 17:10:30,2021-01-31 17:10:30,48.1,136.1,-14.89,84,11,4.9
401,Serafimovich,RU,2021-01-31 17:10:30,2021-01-31 17:10:30,49.5786,42.736,37.99,94,100,8.01
402,Oka,CA,2021-01-31 17:10:30,2021-01-31 17:10:30,45.4649,-74.0889,7.0,66,5,2.3
403,Coihaique,CL,2021-01-31 17:10:30,2021-01-31 17:10:30,-45.5752,-72.0662,73.4,28,20,5.75
404,Sorong,ID,2021-01-31 17:10:30,2021-01-31 17:10:30,-0.8833,131.25,80.51,80,100,5.79
405,Souillac,MU,2021-01-31 17:10:31,2021-01-31 17:10:31,-20.5167,57.5167,80.6,78,75,10.36
406,Naica,MX,2021-01-31 17:10:31,2021-01-31 17:10:31,27.85,-105.4833,57.4,35,0,7.16
407,Kunda,IN,2021-01-31 17:10:31,2021-01-31 17:10:31,25.7167,81.5167,53.4,43,0,3.44
408,Antofagasta,CL,2021-01-31 17:10:31,2021-01-31 17:10:31,-23.65,-70.4,73.99,64,20,14.97
409,Daura,NG,2021-01-31 17:08:11,2021-01-31 17:08:11,11.5538,11.4085,83.59,16,8,6.53
410,Maracana,BR,2021-01-31 17:10:31,2021-01-31 17:10:31,-0.7667,-47.45,89.11,54,42,8.28
411,Santa Isabel Do Rio Negro,BR,2021-01-31 17:10:32,2021-01-31 17:10:32,-0.4139,-65.0192,83.1,84,71,3.76
412,Porbandar,IN,2021-01-31 17:10:32,2021-01-31 17:10:32,21.6422,69.6093,66.15,41,0,10.96
413,Thinadhoo,MV,2021-01-31 17:10:33,2021-01-31 17:10:33,0.5333,72.9333,82.85,75,99,12.62
414,Kargasok,RU,2021-01-31 17:10:33,2021-01-31 17:10:33,59.0556,80.8572,-12.53,88,100,12.21
415,Ust-Maya,RU,2021-01-31 17:10:33,2021-01-31 17:10:33,60.4167,134.5333,-36.99,81,100,2.64
416,Rengasdengklok,ID,2021-01-31 17:10:33,2021-01-31 17:10:33,-6.1592,107.2981,80.01,82,100,3.53
417,Sept-Iles,CA,2021-01-31 17:06:27,2021-01-31 17:06:27,50.2001,-66.3821,28.0,59,30,4.61
418,Umea,SE,2021-01-31 17:10:33,2021-01-31 17:10:33,63.8284,20.2597,1.4,92,90,2.3
419,Upata,VE,2021-01-31 17:10:34,2021-01-31 17:10:34,8.0086,-62.3989,84.25,59,82,9.8
420,Bilma,NE,2021-01-31 17:10:34,2021-01-31 17:10:34,18.6853,12.9164,65.88,22,0,3.09
421,Anadyr,RU,2021-01-31 17:10:34,2021-01-31 17:10:34,64.75,177.4833,5.0,85,90,33.55
422,Japura,ID,2021-01-31 17:10:34,2021-01-31 17:10:34,-0.3167,102.35,73.71,93,96,1.92
423,Siilinjarvi,FI,2021-01-31 17:10:34,2021-01-31 17:10:34,63.0833,27.6667,21.2,93,90,5.75
424,Christiana,ZA,2021-01-31 17:10:34,2021-01-31 17:10:34,-27.914,25.1611,81.03,37,67,6.38
425,Salisbury,GB,2021-01-31 17:05:47,2021-01-31 17:05:47,51.0693,-1.7957,36.0,100,75,11.5
426,High Level,CA,2021-01-31 17:10:34,2021-01-31 17:10:34,58.5169,-117.136,-7.6,84,40,8.05
427,Nerchinskiy Zavod,RU,2021-01-31 17:10:35,2021-01-31 17:10:35,51.3088,119.61,-29.83,83,0,3.78
428,Saint Anthony,US,2021-01-31 17:10:35,2021-01-31 17:10:35,45.0205,-93.218,32.0,80,90,6.91
429,Sisimiut,GL,2021-01-31 17:10:35,2021-01-31 17:10:35,66.9395,-53.6735,5.63,84,43,8.32
430,Goba,ET,2021-01-31 17:10:35,2021-01-31 17:10:35,7.0167,39.9833,50.76,46,0,1.54
431,Sinnamary,GF,2021-01-31 17:10:35,2021-01-31 17:10:35,5.3833,-52.95,80.11,75,46,14.12
432,Sao Felix Do Xingu,BR,2021-01-31 17:10:35,2021-01-31 17:10:35,-6.6447,-51.995,90.14,52,46,5.41
433,Taltal,CL,2021-01-31 17:10:35,2021-01-31 17:10:35,-25.4,-70.4833,71.94,58,10,5.91
434,Vanimo,PG,2021-01-31 17:10:36,2021-01-31 17:10:36,-2.6741,141.3028,78.12,87,100,9.1
435,Acajutla,SV,2021-01-31 17:09:00,2021-01-31 17:09:00,13.5928,-89.8275,80.6,54,0,4.79
436,Sabang,ID,2021-01-31 17:10:36,2021-01-31 17:10:36,5.8933,95.3214,81.63,77,89,21.7
437,Samagaltay,RU,2021-01-31 17:10:36,2021-01-31 17:10:36,50.6022,95.0047,-7.02,73,0,1.72
438,Akcakoca,TR,2021-01-31 17:09:10,2021-01-31 17:09:10,41.0866,31.1162,48.79,67,41,7.94
439,Paamiut,GL,2021-01-31 17:10:36,2021-01-31 17:10:36,61.994,-49.6678,24.71,92,0,14.34
440,Altar,MX,2021-01-31 17:10:36,2021-01-31 17:10:36,30.7,-111.8167,59.63,38,0,0.07
441,Matay,EG,2021-01-31 17:10:37,2021-01-31 17:10:37,28.419,30.7792,56.57,49,0,2.93
442,Benicarlo,ES,2021-01-31 17:10:37,2021-01-31 17:10:37,40.4165,0.4271,61.0,58,83,21.0
443,Cairns,AU,2021-01-31 17:09:02,2021-01-31 17:09:02,-16.9167,145.7667,75.2,94,100,4.61
444,Santa Maria,BR,2021-01-31 17:10:37,2021-01-31 17:10:37,-29.6842,-53.8069,77.0,83,90,3.44
445,Vung Tau,VN,2021-01-31 17:10:37,2021-01-31 17:10:37,10.346,107.0843,76.66,80,96,23.35
446,Saint-Leu,RE,2021-01-31 17:10:38,2021-01-31 17:10:38,-21.15,55.2833,82.4,61,0,12.66
447,Erzin,TR,2021-01-31 17:10:38,2021-01-31 17:10:38,36.9559,36.2,55.99,79,10,7.96
448,Wilmington Island,US,2021-01-31 17:10:38,2021-01-31 17:10:38,32.0036,-80.9737,66.2,63,40,11.5
449,Uray,RU,2021-01-31 17:10:38,2021-01-31 17:10:38,60.1247,64.7758,2.59,94,92,4.83
450,Vodstroy,RU,2021-01-31 17:10:38,2021-01-31 17:10:38,48.8416,44.5579,33.8,100,90,15.66
451,Olafsvik,IS,2021-01-31 17:10:39,2021-01-31 17:10:39,64.8945,-23.7142,27.54,94,100,8.93
452,Kitimat,CA,2021-01-31 17:10:21,2021-01-31 17:10:21,54.0524,-128.6534,25.0,91,100,4.47
453,Puerto Baquerizo Moreno,EC,2021-01-31 17:10:39,2021-01-31 17:10:39,-0.9,-89.6,84.2,79,75,16.11
454,Namibe,AO,2021-01-31 17:10:39,2021-01-31 17:10:39,-15.1961,12.1522,75.72,71,99,9.91
455,Marawi,PH,2021-01-31 17:10:39,2021-01-31 17:10:39,7.9986,124.2928,75.99,91,100,5.99
456,Makungu,TZ,2021-01-31 17:10:39,2021-01-31 17:10:39,-8.7333,35.2833,66.83,89,100,3.6
457,Shawville,CA,2021-01-31 17:10:39,2021-01-31 17:10:39,45.6001,-76.4827,10.0,77,3,1.99
458,Cao Bang,VN,2021-01-31 17:07:02,2021-01-31 17:07:02,22.6667,106.25,61.79,86,92,2.24
459,Fort Nelson,CA,2021-01-31 17:10:40,2021-01-31 17:10:40,58.8053,-122.7002,-20.2,76,75,3.44
460,Peniche,PT,2021-01-31 17:07:27,2021-01-31 17:07:27,39.3558,-9.3811,59.0,95,100,18.99
461,Dondaicha,IN,2021-01-31 17:10:40,2021-01-31 17:10:40,21.3333,74.5667,74.01,23,0,9.13
